Ileak	T	Leff
3.098415e-10	3.842724e+02	2.233469e-08
3.524903e-10	3.925378e+02	2.233469e-08
4.001702e-10	4.008031e+02	2.233469e-08
4.532150e-10	4.090684e+02	2.233469e-08
5.119579e-10	4.173337e+02	2.233469e-08
5.767307e-10	4.255990e+02	2.233469e-08
6.478637e-10	4.338643e+02	2.233469e-08
7.256847e-10	4.421296e+02	2.233469e-08
8.105182e-10	4.503949e+02	2.233469e-08
9.026855e-10	4.586602e+02	2.233469e-08
1.002504e-09	4.669255e+02	2.233469e-08
1.110288e-09	4.751908e+02	2.233469e-08
1.226345e-09	4.834561e+02	2.233469e-08
1.350983e-09	4.917214e+02	2.233469e-08
1.484504e-09	4.999867e+02	2.233469e-08
1.627205e-09	5.082520e+02	2.233469e-08
1.779384e-09	5.165173e+02	2.233469e-08
1.941341e-09	5.247827e+02	2.233469e-08
2.113374e-09	5.330480e+02	2.233469e-08
2.295801e-09	5.413133e+02	2.233469e-08
2.488979e-09	5.495786e+02	2.233469e-08
2.693344e-09	5.578439e+02	2.233469e-08
2.909516e-09	5.661092e+02	2.233469e-08
3.138489e-09	5.743745e+02	2.233469e-08
3.382030e-09	5.826398e+02	2.233469e-08
3.643456e-09	5.909051e+02	2.233469e-08
3.929129e-09	5.991704e+02	2.233469e-08
4.251308e-09	6.074357e+02	2.233469e-08
4.633447e-09	6.157010e+02	2.233469e-08
5.119905e-09	6.239663e+02	2.233469e-08
5.793459e-09	6.322316e+02	2.233469e-08
6.806340e-09	6.404969e+02	2.233469e-08
8.434455e-09	6.487622e+02	2.233469e-08
1.117065e-08	6.570276e+02	2.233469e-08
1.588246e-08	6.652929e+02	2.233469e-08
2.407577e-08	6.735582e+02	2.233469e-08
3.832766e-08	6.818235e+02	2.233469e-08
6.298717e-08	6.900888e+02	2.233469e-08
1.052915e-07	6.983541e+02	2.233469e-08
1.771150e-07	7.066194e+02	2.233469e-08
2.976624e-07	7.148847e+02	2.233469e-08
4.975375e-07	7.231500e+02	2.233469e-08
1.090362e-10	3.181500e+02	2.244490e-08
1.226436e-10	3.264153e+02	2.244490e-08
1.386926e-10	3.346806e+02	2.244490e-08
1.574661e-10	3.429459e+02	2.244490e-08
1.792574e-10	3.512112e+02	2.244490e-08
2.043692e-10	3.594765e+02	2.244490e-08
2.331116e-10	3.677418e+02	2.244490e-08
2.658007e-10	3.760071e+02	2.244490e-08
3.027581e-10	3.842724e+02	2.244490e-08
3.443087e-10	3.925378e+02	2.244490e-08
3.907782e-10	4.008031e+02	2.244490e-08
4.424950e-10	4.090684e+02	2.244490e-08
4.997870e-10	4.173337e+02	2.244490e-08
5.629811e-10	4.255990e+02	2.244490e-08
6.324026e-10	4.338643e+02	2.244490e-08
7.083745e-10	4.421296e+02	2.244490e-08
7.912171e-10	4.503949e+02	2.244490e-08
8.812470e-10	4.586602e+02	2.244490e-08
9.787776e-10	4.669255e+02	2.244490e-08
1.084118e-09	4.751908e+02	2.244490e-08
1.197575e-09	4.834561e+02	2.244490e-08
1.319449e-09	4.917214e+02	2.244490e-08
1.450038e-09	4.999867e+02	2.244490e-08
1.589639e-09	5.082520e+02	2.244490e-08
1.738545e-09	5.165173e+02	2.244490e-08
1.897050e-09	5.247827e+02	2.244490e-08
2.065450e-09	5.330480e+02	2.244490e-08
2.244061e-09	5.413133e+02	2.244490e-08
2.433234e-09	5.495786e+02	2.244490e-08
2.633403e-09	5.578439e+02	2.244490e-08
2.845183e-09	5.661092e+02	2.244490e-08
3.069566e-09	5.743745e+02	2.244490e-08
3.308314e-09	5.826398e+02	2.244490e-08
3.564739e-09	5.909051e+02	2.244490e-08
3.845202e-09	5.991704e+02	2.244490e-08
4.161956e-09	6.074357e+02	2.244490e-08
4.538450e-09	6.157010e+02	2.244490e-08
5.019039e-09	6.239663e+02	2.244490e-08
5.686495e-09	6.322316e+02	2.244490e-08
6.693044e-09	6.404969e+02	2.244490e-08
8.314586e-09	6.487622e+02	2.244490e-08
1.104396e-08	6.570276e+02	2.244490e-08
1.574870e-08	6.652929e+02	2.244490e-08
2.393468e-08	6.735582e+02	2.244490e-08
3.817898e-08	6.818235e+02	2.244490e-08
6.283062e-08	6.900888e+02	2.244490e-08
1.051268e-07	6.983541e+02	2.244490e-08
1.769419e-07	7.066194e+02	2.244490e-08
2.974805e-07	7.148847e+02	2.244490e-08
4.973465e-07	7.231500e+02	2.244490e-08
1.074656e-10	3.181500e+02	2.255510e-08
1.206824e-10	3.264153e+02	2.255510e-08
1.362778e-10	3.346806e+02	2.255510e-08
1.545289e-10	3.429459e+02	2.255510e-08
1.757232e-10	3.512112e+02	2.255510e-08
2.001576e-10	3.594765e+02	2.255510e-08
2.281364e-10	3.677418e+02	2.255510e-08
2.599699e-10	3.760071e+02	2.255510e-08
2.959742e-10	3.842724e+02	2.255510e-08
3.364685e-10	3.925378e+02	2.255510e-08
3.817734e-10	4.008031e+02	2.255510e-08
4.322118e-10	4.090684e+02	2.255510e-08
4.881066e-10	4.173337e+02	2.255510e-08
5.497798e-10	4.255990e+02	2.255510e-08
6.175521e-10	4.338643e+02	2.255510e-08
6.917416e-10	4.421296e+02	2.255510e-08
7.726643e-10	4.503949e+02	2.255510e-08
8.606325e-10	4.586602e+02	2.255510e-08
9.559554e-10	4.669255e+02	2.255510e-08
1.058938e-09	4.751908e+02	2.255510e-08
1.169883e-09	4.834561e+02	2.255510e-08
1.289088e-09	4.917214e+02	2.255510e-08
1.416847e-09	4.999867e+02	2.255510e-08
1.553452e-09	5.082520e+02	2.255510e-08
1.699194e-09	5.165173e+02	2.255510e-08
1.854363e-09	5.247827e+02	2.255510e-08
2.019251e-09	5.330480e+02	2.255510e-08
2.194171e-09	5.413133e+02	2.255510e-08
2.379471e-09	5.495786e+02	2.255510e-08
2.575581e-09	5.578439e+02	2.255510e-08
2.783112e-09	5.661092e+02	2.255510e-08
3.003053e-09	5.743745e+02	2.255510e-08
3.237163e-09	5.826398e+02	2.255510e-08
3.488748e-09	5.909051e+02	2.255510e-08
3.764166e-09	5.991704e+02	2.255510e-08
4.075667e-09	6.074357e+02	2.255510e-08
4.446695e-09	6.157010e+02	2.255510e-08
4.921601e-09	6.239663e+02	2.255510e-08
5.583150e-09	6.322316e+02	2.255510e-08
6.583565e-09	6.404969e+02	2.255510e-08
8.198741e-09	6.487622e+02	2.255510e-08
1.092151e-08	6.570276e+02	2.255510e-08
1.561940e-08	6.652929e+02	2.255510e-08
2.379828e-08	6.735582e+02	2.255510e-08
3.803521e-08	6.818235e+02	2.255510e-08
6.267922e-08	6.900888e+02	2.255510e-08
1.049675e-07	6.983541e+02	2.255510e-08
1.767744e-07	7.066194e+02	2.255510e-08
2.973045e-07	7.148847e+02	2.255510e-08
4.971617e-07	7.231500e+02	2.255510e-08
1.059726e-10	3.181500e+02	2.266531e-08
1.188149e-10	3.264153e+02	2.266531e-08
1.339753e-10	3.346806e+02	2.266531e-08
1.517251e-10	3.429459e+02	2.266531e-08
1.723463e-10	3.512112e+02	2.266531e-08
1.961300e-10	3.594765e+02	2.266531e-08
2.233748e-10	3.677418e+02	2.266531e-08
2.543858e-10	3.760071e+02	2.266531e-08
2.894731e-10	3.842724e+02	2.266531e-08
3.289510e-10	3.925378e+02	2.266531e-08
3.731346e-10	4.008031e+02	2.266531e-08
4.223417e-10	4.090684e+02	2.266531e-08
4.768904e-10	4.173337e+02	2.266531e-08
5.370977e-10	4.255990e+02	2.266531e-08
6.032796e-10	4.338643e+02	2.266531e-08
6.757501e-10	4.421296e+02	2.266531e-08
7.548203e-10	4.503949e+02	2.266531e-08
8.407988e-10	4.586602e+02	2.266531e-08
9.339903e-10	4.669255e+02	2.266531e-08
1.034697e-09	4.751908e+02	2.266531e-08
1.143215e-09	4.834561e+02	2.266531e-08
1.259841e-09	4.917214e+02	2.266531e-08
1.384865e-09	4.999867e+02	2.266531e-08
1.518574e-09	5.082520e+02	2.266531e-08
1.661256e-09	5.165173e+02	2.266531e-08
1.813199e-09	5.247827e+02	2.266531e-08
1.974690e-09	5.330480e+02	2.266531e-08
2.146040e-09	5.413133e+02	2.266531e-08
2.327591e-09	5.495786e+02	2.266531e-08
2.519772e-09	5.578439e+02	2.266531e-08
2.723191e-09	5.661092e+02	2.266531e-08
2.938831e-09	5.743745e+02	2.266531e-08
3.168449e-09	5.826398e+02	2.266531e-08
3.415347e-09	5.909051e+02	2.266531e-08
3.685880e-09	5.991704e+02	2.266531e-08
3.992292e-09	6.074357e+02	2.266531e-08
4.358023e-09	6.157010e+02	2.266531e-08
4.827422e-09	6.239663e+02	2.266531e-08
5.483248e-09	6.322316e+02	2.266531e-08
6.477718e-09	6.404969e+02	2.266531e-08
8.086723e-09	6.487622e+02	2.266531e-08
1.080309e-08	6.570276e+02	2.266531e-08
1.549434e-08	6.652929e+02	2.266531e-08
2.366633e-08	6.735582e+02	2.266531e-08
3.789613e-08	6.818235e+02	2.266531e-08
6.253274e-08	6.900888e+02	2.266531e-08
1.048133e-07	6.983541e+02	2.266531e-08
1.766123e-07	7.066194e+02	2.266531e-08
2.971342e-07	7.148847e+02	2.266531e-08
4.969829e-07	7.231500e+02	2.266531e-08
1.045530e-10	3.181500e+02	2.277551e-08
1.170364e-10	3.264153e+02	2.277551e-08
1.317795e-10	3.346806e+02	2.277551e-08
1.490483e-10	3.429459e+02	2.277551e-08
1.691191e-10	3.512112e+02	2.277551e-08
1.922775e-10	3.594765e+02	2.277551e-08
2.188169e-10	3.677418e+02	2.277551e-08
2.490366e-10	3.760071e+02	2.277551e-08
2.832418e-10	3.842724e+02	2.277551e-08
3.217412e-10	3.925378e+02	2.277551e-08
3.648450e-10	4.008031e+02	2.277551e-08
4.128661e-10	4.090684e+02	2.277551e-08
4.661174e-10	4.173337e+02	2.277551e-08
5.249116e-10	4.255990e+02	2.277551e-08
5.895598e-10	4.338643e+02	2.277551e-08
6.603718e-10	4.421296e+02	2.277551e-08
7.376545e-10	4.503949e+02	2.277551e-08
8.217121e-10	4.586602e+02	2.277551e-08
9.128457e-10	4.669255e+02	2.277551e-08
1.011353e-09	4.751908e+02	2.277551e-08
1.117528e-09	4.834561e+02	2.277551e-08
1.231661e-09	4.917214e+02	2.277551e-08
1.354041e-09	4.999867e+02	2.277551e-08
1.484951e-09	5.082520e+02	2.277551e-08
1.624674e-09	5.165173e+02	2.277551e-08
1.773496e-09	5.247827e+02	2.277551e-08
1.931701e-09	5.330480e+02	2.277551e-08
2.099595e-09	5.413133e+02	2.277551e-08
2.277519e-09	5.495786e+02	2.277551e-08
2.465898e-09	5.578439e+02	2.277551e-08
2.665334e-09	5.661092e+02	2.277551e-08
2.876810e-09	5.743745e+02	2.277551e-08
3.102077e-09	5.826398e+02	2.277551e-08
3.344437e-09	5.909051e+02	2.277551e-08
3.610236e-09	5.991704e+02	2.277551e-08
3.911718e-09	6.074357e+02	2.277551e-08
4.272318e-09	6.157010e+02	2.277551e-08
4.736379e-09	6.239663e+02	2.277551e-08
5.386658e-09	6.322316e+02	2.277551e-08
6.375366e-09	6.404969e+02	2.277551e-08
7.978390e-09	6.487622e+02	2.277551e-08
1.068855e-08	6.570276e+02	2.277551e-08
1.537336e-08	6.652929e+02	2.277551e-08
2.353868e-08	6.735582e+02	2.277551e-08
3.776156e-08	6.818235e+02	2.277551e-08
6.239099e-08	6.900888e+02	2.277551e-08
1.046642e-07	6.983541e+02	2.277551e-08
1.764554e-07	7.066194e+02	2.277551e-08
2.969693e-07	7.148847e+02	2.277551e-08
4.968098e-07	7.231500e+02	2.277551e-08
1.032030e-10	3.181500e+02	2.288571e-08
1.153420e-10	3.264153e+02	2.288571e-08
1.296846e-10	3.346806e+02	2.288571e-08
1.464913e-10	3.429459e+02	2.288571e-08
1.660333e-10	3.512112e+02	2.288571e-08
1.885907e-10	3.594765e+02	2.288571e-08
2.144516e-10	3.677418e+02	2.288571e-08
2.439101e-10	3.760071e+02	2.288571e-08
2.772660e-10	3.842724e+02	2.288571e-08
3.148232e-10	3.925378e+02	2.288571e-08
3.568867e-10	4.008031e+02	2.288571e-08
4.037645e-10	4.090684e+02	2.288571e-08
4.557651e-10	4.173337e+02	2.288571e-08
5.131962e-10	4.255990e+02	2.288571e-08
5.763648e-10	4.338643e+02	2.288571e-08
6.455761e-10	4.421296e+02	2.288571e-08
7.211330e-10	4.503949e+02	2.288571e-08
8.033357e-10	4.586602e+02	2.288571e-08
8.924813e-10	4.669255e+02	2.288571e-08
9.888637e-10	4.751908e+02	2.288571e-08
1.092773e-09	4.834561e+02	2.288571e-08
1.204497e-09	4.917214e+02	2.288571e-08
1.324320e-09	4.999867e+02	2.288571e-08
1.452522e-09	5.082520e+02	2.288571e-08
1.589383e-09	5.165173e+02	2.288571e-08
1.735185e-09	5.247827e+02	2.288571e-08
1.890209e-09	5.330480e+02	2.288571e-08
2.054758e-09	5.413133e+02	2.288571e-08
2.229170e-09	5.495786e+02	2.288571e-08
2.413866e-09	5.578439e+02	2.288571e-08
2.609446e-09	5.661092e+02	2.288571e-08
2.816888e-09	5.743745e+02	2.288571e-08
3.037941e-09	5.826398e+02	2.288571e-08
3.275900e-09	5.909051e+02	2.288571e-08
3.537113e-09	5.991704e+02	2.288571e-08
3.833816e-09	6.074357e+02	2.288571e-08
4.189442e-09	6.157010e+02	2.288571e-08
4.648329e-09	6.239663e+02	2.288571e-08
5.293229e-09	6.322316e+02	2.288571e-08
6.276351e-09	6.404969e+02	2.288571e-08
7.873574e-09	6.487622e+02	2.288571e-08
1.057771e-08	6.570276e+02	2.288571e-08
1.525628e-08	6.652929e+02	2.288571e-08
2.341512e-08	6.735582e+02	2.288571e-08
3.763128e-08	6.818235e+02	2.288571e-08
6.225376e-08	6.900888e+02	2.288571e-08
1.045197e-07	6.983541e+02	2.288571e-08
1.763035e-07	7.066194e+02	2.288571e-08
2.968097e-07	7.148847e+02	2.288571e-08
4.966421e-07	7.231500e+02	2.288571e-08
1.019185e-10	3.181500e+02	2.299592e-08
1.137271e-10	3.264153e+02	2.299592e-08
1.276850e-10	3.346806e+02	2.299592e-08
1.440479e-10	3.429459e+02	2.299592e-08
1.630815e-10	3.512112e+02	2.299592e-08
1.850608e-10	3.594765e+02	2.299592e-08
2.102688e-10	3.677418e+02	2.299592e-08
2.389944e-10	3.760071e+02	2.299592e-08
2.715325e-10	3.842724e+02	2.299592e-08
3.081818e-10	3.925378e+02	2.299592e-08
3.492426e-10	4.008031e+02	2.299592e-08
3.950182e-10	4.090684e+02	2.299592e-08
4.458122e-10	4.173337e+02	2.299592e-08
5.019281e-10	4.255990e+02	2.299592e-08
5.636684e-10	4.338643e+02	2.299592e-08
6.313342e-10	4.421296e+02	2.299592e-08
7.052242e-10	4.503949e+02	2.299592e-08
7.856347e-10	4.586602e+02	2.299592e-08
8.728590e-10	4.669255e+02	2.299592e-08
9.671872e-10	4.751908e+02	2.299592e-08
1.068906e-09	4.834561e+02	2.299592e-08
1.178300e-09	4.917214e+02	2.299592e-08
1.295649e-09	4.999867e+02	2.299592e-08
1.421230e-09	5.082520e+02	2.299592e-08
1.555321e-09	5.165173e+02	2.299592e-08
1.698199e-09	5.247827e+02	2.299592e-08
1.850144e-09	5.330480e+02	2.299592e-08
2.011455e-09	5.413133e+02	2.299592e-08
2.182465e-09	5.495786e+02	2.299592e-08
2.363592e-09	5.578439e+02	2.299592e-08
2.555436e-09	5.661092e+02	2.299592e-08
2.758968e-09	5.743745e+02	2.299592e-08
2.975936e-09	5.826398e+02	2.299592e-08
3.209631e-09	5.909051e+02	2.299592e-08
3.466397e-09	5.991704e+02	2.299592e-08
3.758466e-09	6.074357e+02	2.299592e-08
4.109268e-09	6.157010e+02	2.299592e-08
4.563138e-09	6.239663e+02	2.299592e-08
5.202821e-09	6.322316e+02	2.299592e-08
6.180523e-09	6.404969e+02	2.299592e-08
7.772117e-09	6.487622e+02	2.299592e-08
1.047041e-08	6.570276e+02	2.299592e-08
1.514292e-08	6.652929e+02	2.299592e-08
2.329548e-08	6.735582e+02	2.299592e-08
3.750513e-08	6.818235e+02	2.299592e-08
6.212085e-08	6.900888e+02	2.299592e-08
1.043798e-07	6.983541e+02	2.299592e-08
1.761563e-07	7.066194e+02	2.299592e-08
2.966550e-07	7.148847e+02	2.299592e-08
4.964796e-07	7.231500e+02	2.299592e-08
1.006964e-10	3.181500e+02	2.310612e-08
1.121877e-10	3.264153e+02	2.310612e-08
1.257763e-10	3.346806e+02	2.310612e-08
1.417125e-10	3.429459e+02	2.310612e-08
1.602573e-10	3.512112e+02	2.310612e-08
1.816805e-10	3.594765e+02	2.310612e-08
2.062601e-10	3.677418e+02	2.310612e-08
2.342802e-10	3.760071e+02	2.310612e-08
2.660304e-10	3.842724e+02	2.310612e-08
3.018049e-10	3.925378e+02	2.310612e-08
3.418990e-10	4.008031e+02	2.310612e-08
3.866115e-10	4.090684e+02	2.310612e-08
4.362414e-10	4.173337e+02	2.310612e-08
4.910880e-10	4.255990e+02	2.310612e-08
5.514494e-10	4.338643e+02	2.310612e-08
6.176226e-10	4.421296e+02	2.310612e-08
6.899024e-10	4.503949e+02	2.310612e-08
7.685810e-10	4.586602e+02	2.310612e-08
8.539482e-10	4.669255e+02	2.310612e-08
9.462905e-10	4.751908e+02	2.310612e-08
1.045891e-09	4.834561e+02	2.310612e-08
1.153031e-09	4.917214e+02	2.310612e-08
1.267986e-09	4.999867e+02	2.310612e-08
1.391031e-09	5.082520e+02	2.310612e-08
1.522441e-09	5.165173e+02	2.310612e-08
1.662489e-09	5.247827e+02	2.310612e-08
1.811451e-09	5.330480e+02	2.310612e-08
1.969624e-09	5.413133e+02	2.310612e-08
2.137339e-09	5.495786e+02	2.310612e-08
2.315010e-09	5.578439e+02	2.310612e-08
2.503231e-09	5.661092e+02	2.310612e-08
2.702975e-09	5.743745e+02	2.310612e-08
2.915983e-09	5.826398e+02	2.310612e-08
3.145544e-09	5.909051e+02	2.310612e-08
3.397998e-09	5.991704e+02	2.310612e-08
3.685574e-09	6.074357e+02	2.310612e-08
4.031697e-09	6.157010e+02	2.310612e-08
4.480699e-09	6.239663e+02	2.310612e-08
5.115322e-09	6.322316e+02	2.310612e-08
6.087765e-09	6.404969e+02	2.310612e-08
7.673900e-09	6.487622e+02	2.310612e-08
1.036653e-08	6.570276e+02	2.310612e-08
1.503316e-08	6.652929e+02	2.310612e-08
2.317961e-08	6.735582e+02	2.310612e-08
3.738294e-08	6.818235e+02	2.310612e-08
6.199211e-08	6.900888e+02	2.310612e-08
1.042443e-07	6.983541e+02	2.310612e-08
1.760138e-07	7.066194e+02	2.310612e-08
2.965051e-07	7.148847e+02	2.310612e-08
4.963222e-07	7.231500e+02	2.310612e-08
9.953308e-11	3.181500e+02	2.321633e-08
1.107197e-10	3.264153e+02	2.321633e-08
1.239532e-10	3.346806e+02	2.321633e-08
1.394792e-10	3.429459e+02	2.321633e-08
1.575537e-10	3.512112e+02	2.321633e-08
1.784418e-10	3.594765e+02	2.321633e-08
2.024163e-10	3.677418e+02	2.321633e-08
2.297565e-10	3.760071e+02	2.321633e-08
2.607474e-10	3.842724e+02	2.321633e-08
2.956782e-10	3.925378e+02	2.321633e-08
3.348399e-10	4.008031e+02	2.321633e-08
3.785266e-10	4.090684e+02	2.321633e-08
4.270330e-10	4.173337e+02	2.321633e-08
4.806539e-10	4.255990e+02	2.321633e-08
5.396834e-10	4.338643e+02	2.321633e-08
6.044144e-10	4.421296e+02	2.321633e-08
6.751377e-10	4.503949e+02	2.321633e-08
7.521420e-10	4.586602e+02	2.321633e-08
8.357133e-10	4.669255e+02	2.321633e-08
9.261344e-10	4.751908e+02	2.321633e-08
1.023685e-09	4.834561e+02	2.321633e-08
1.128643e-09	4.917214e+02	2.321633e-08
1.241281e-09	4.999867e+02	2.321633e-08
1.361871e-09	5.082520e+02	2.321633e-08
1.490684e-09	5.165173e+02	2.321633e-08
1.627990e-09	5.247827e+02	2.321633e-08
1.774063e-09	5.330480e+02	2.321633e-08
1.929195e-09	5.413133e+02	2.321633e-08
2.093716e-09	5.495786e+02	2.321633e-08
2.268036e-09	5.578439e+02	2.321633e-08
2.452747e-09	5.661092e+02	2.321633e-08
2.648816e-09	5.743745e+02	2.321633e-08
2.857983e-09	5.826398e+02	2.321633e-08
3.083535e-09	5.909051e+02	2.321633e-08
3.331805e-09	5.991704e+02	2.321633e-08
3.615022e-09	6.074357e+02	2.321633e-08
3.956606e-09	6.157010e+02	2.321633e-08
4.400884e-09	6.239663e+02	2.321633e-08
5.030595e-09	6.322316e+02	2.321633e-08
5.997935e-09	6.404969e+02	2.321633e-08
7.578768e-09	6.487622e+02	2.321633e-08
1.026590e-08	6.570276e+02	2.321633e-08
1.492681e-08	6.652929e+02	2.321633e-08
2.306735e-08	6.735582e+02	2.321633e-08
3.726454e-08	6.818235e+02	2.321633e-08
6.186734e-08	6.900888e+02	2.321633e-08
1.041129e-07	6.983541e+02	2.321633e-08
1.758756e-07	7.066194e+02	2.321633e-08
2.963598e-07	7.148847e+02	2.321633e-08
4.961695e-07	7.231500e+02	2.321633e-08
9.842578e-11	3.181500e+02	2.332653e-08
1.093197e-10	3.264153e+02	2.332653e-08
1.222119e-10	3.346806e+02	2.332653e-08
1.373434e-10	3.429459e+02	2.332653e-08
1.549653e-10	3.512112e+02	2.332653e-08
1.753380e-10	3.594765e+02	2.332653e-08
1.987297e-10	3.677418e+02	2.332653e-08
2.254148e-10	3.760071e+02	2.332653e-08
2.556738e-10	3.842724e+02	2.332653e-08
2.897911e-10	3.925378e+02	2.332653e-08
3.280532e-10	4.008031e+02	2.332653e-08
3.707499e-10	4.090684e+02	2.332653e-08
4.181714e-10	4.173337e+02	2.332653e-08
4.706086e-10	4.255990e+02	2.332653e-08
5.283513e-10	4.338643e+02	2.332653e-08
5.916886e-10	4.421296e+02	2.332653e-08
6.609074e-10	4.503949e+02	2.332653e-08
7.362927e-10	4.586602e+02	2.332653e-08
8.181268e-10	4.669255e+02	2.332653e-08
9.066893e-10	4.751908e+02	2.332653e-08
1.002257e-09	4.834561e+02	2.332653e-08
1.105102e-09	4.917214e+02	2.332653e-08
1.215497e-09	4.999867e+02	2.332653e-08
1.333710e-09	5.082520e+02	2.332653e-08
1.460006e-09	5.165173e+02	2.332653e-08
1.594657e-09	5.247827e+02	2.332653e-08
1.737930e-09	5.330480e+02	2.332653e-08
1.890116e-09	5.413133e+02	2.332653e-08
2.051540e-09	5.495786e+02	2.332653e-08
2.222611e-09	5.578439e+02	2.332653e-08
2.403918e-09	5.661092e+02	2.332653e-08
2.596424e-09	5.743745e+02	2.332653e-08
2.801866e-09	5.826398e+02	2.332653e-08
3.023527e-09	5.909051e+02	2.332653e-08
3.267739e-09	5.991704e+02	2.332653e-08
3.546726e-09	6.074357e+02	2.332653e-08
3.883904e-09	6.157010e+02	2.332653e-08
4.323598e-09	6.239663e+02	2.332653e-08
4.948542e-09	6.322316e+02	2.332653e-08
5.910927e-09	6.404969e+02	2.332653e-08
7.486614e-09	6.487622e+02	2.332653e-08
1.016840e-08	6.570276e+02	2.332653e-08
1.482377e-08	6.652929e+02	2.332653e-08
2.295856e-08	6.735582e+02	2.332653e-08
3.714979e-08	6.818235e+02	2.332653e-08
6.174641e-08	6.900888e+02	2.332653e-08
1.039856e-07	6.983541e+02	2.332653e-08
1.757416e-07	7.066194e+02	2.332653e-08
2.962190e-07	7.148847e+02	2.332653e-08
4.960215e-07	7.231500e+02	2.332653e-08
9.737147e-11	3.181500e+02	2.343673e-08
1.079840e-10	3.264153e+02	2.343673e-08
1.205479e-10	3.346806e+02	2.343673e-08
1.352997e-10	3.429459e+02	2.343673e-08
1.524860e-10	3.512112e+02	2.343673e-08
1.723624e-10	3.594765e+02	2.343673e-08
1.951925e-10	3.677418e+02	2.343673e-08
2.212461e-10	3.760071e+02	2.343673e-08
2.507990e-10	3.842724e+02	2.343673e-08
2.841314e-10	3.925378e+02	2.343673e-08
3.215253e-10	4.008031e+02	2.343673e-08
3.632661e-10	4.090684e+02	2.343673e-08
4.096399e-10	4.173337e+02	2.343673e-08
4.609333e-10	4.255990e+02	2.343673e-08
5.174324e-10	4.338643e+02	2.343673e-08
5.794221e-10	4.421296e+02	2.343673e-08
6.471860e-10	4.503949e+02	2.343673e-08
7.210051e-10	4.586602e+02	2.343673e-08
8.011584e-10	4.669255e+02	2.343673e-08
8.879219e-10	4.751908e+02	2.343673e-08
9.815689e-10	4.834561e+02	2.343673e-08
1.082370e-09	4.917214e+02	2.343673e-08
1.190592e-09	4.999867e+02	2.343673e-08
1.306501e-09	5.082520e+02	2.343673e-08
1.430360e-09	5.165173e+02	2.343673e-08
1.562436e-09	5.247827e+02	2.343673e-08
1.702995e-09	5.330480e+02	2.343673e-08
1.852324e-09	5.413133e+02	2.343673e-08
2.010746e-09	5.495786e+02	2.343673e-08
2.178666e-09	5.578439e+02	2.343673e-08
2.356670e-09	5.661092e+02	2.343673e-08
2.545719e-09	5.743745e+02	2.343673e-08
2.747547e-09	5.826398e+02	2.343673e-08
2.965433e-09	5.909051e+02	2.343673e-08
3.205706e-09	5.991704e+02	2.343673e-08
3.480586e-09	6.074357e+02	2.343673e-08
3.813488e-09	6.157010e+02	2.343673e-08
4.248730e-09	6.239663e+02	2.343673e-08
4.869045e-09	6.322316e+02	2.343673e-08
5.826619e-09	6.404969e+02	2.343673e-08
7.397309e-09	6.487622e+02	2.343673e-08
1.007390e-08	6.570276e+02	2.343673e-08
1.472389e-08	6.652929e+02	2.343673e-08
2.285310e-08	6.735582e+02	2.343673e-08
3.703853e-08	6.818235e+02	2.343673e-08
6.162914e-08	6.900888e+02	2.343673e-08
1.038621e-07	6.983541e+02	2.343673e-08
1.756116e-07	7.066194e+02	2.343673e-08
2.960823e-07	7.148847e+02	2.343673e-08
4.958779e-07	7.231500e+02	2.343673e-08
9.636735e-11	3.181500e+02	2.354694e-08
1.067092e-10	3.264153e+02	2.354694e-08
1.189573e-10	3.346806e+02	2.354694e-08
1.333436e-10	3.429459e+02	2.354694e-08
1.501103e-10	3.512112e+02	2.354694e-08
1.695084e-10	3.594765e+02	2.354694e-08
1.917970e-10	3.677418e+02	2.354694e-08
2.172415e-10	3.760071e+02	2.354694e-08
2.461134e-10	3.842724e+02	2.354694e-08
2.786881e-10	3.925378e+02	2.354694e-08
3.152436e-10	4.008031e+02	2.354694e-08
3.560610e-10	4.090684e+02	2.354694e-08
4.014223e-10	4.173337e+02	2.354694e-08
4.516102e-10	4.255990e+02	2.354694e-08
5.069067e-10	4.338643e+02	2.354694e-08
5.675933e-10	4.421296e+02	2.354694e-08
6.339494e-10	4.503949e+02	2.354694e-08
7.062528e-10	4.586602e+02	2.354694e-08
7.847790e-10	4.669255e+02	2.354694e-08
8.698007e-10	4.751908e+02	2.354694e-08
9.615878e-10	4.834561e+02	2.354694e-08
1.060407e-09	4.917214e+02	2.354694e-08
1.166524e-09	4.999867e+02	2.354694e-08
1.280201e-09	5.082520e+02	2.354694e-08
1.401697e-09	5.165173e+02	2.354694e-08
1.531277e-09	5.247827e+02	2.354694e-08
1.669204e-09	5.330480e+02	2.354694e-08
1.815762e-09	5.413133e+02	2.354694e-08
1.971271e-09	5.495786e+02	2.354694e-08
2.136134e-09	5.578439e+02	2.354694e-08
2.310933e-09	5.661092e+02	2.354694e-08
2.496628e-09	5.743745e+02	2.354694e-08
2.694947e-09	5.826398e+02	2.354694e-08
2.909168e-09	5.909051e+02	2.354694e-08
3.145616e-09	5.991704e+02	2.354694e-08
3.416510e-09	6.074357e+02	2.354694e-08
3.745257e-09	6.157010e+02	2.354694e-08
4.176177e-09	6.239663e+02	2.354694e-08
4.791994e-09	6.322316e+02	2.354694e-08
5.744894e-09	6.404969e+02	2.354694e-08
